full_name;m  ;*=Y   ;Date/Time   ;IP max  ;PS max ;TS  ;Vel km/s ;Years     ;IP cum   ;PS cum ;a;e;i;om;w;q;ad;per_y;data_arc;condition_code;n_obs_used;n_del_obs_used;n_dop_obs_used;H;pha;spkid;pdes;name;prefix;neo;sats;G;M1;M2;K1;K2;PC;diameter;extent;albedo;rot_per;GM;BV;UB;IR;spec_B;spec_T;H_sigma;diameter_sigma;orbit_id;epoch;epoch_mjd;epoch_cal;equinox;ma;n;tp;tp_cal;per;moid;moid_ld;moid_jup;t_jup;sigma_e;sigma_a;sigma_q;sigma_i;sigma_om;sigma_w;sigma_ma;sigma_ad;sigma_n;sigma_tp;sigma_per;class;producer;first_obs;last_obs;rms;two_body;A1;A1_sigma;A2;A2_sigma;A3;A3_sigma;DT;DT_sigma
2011XC2;80 ;*    ;2056-12-02 09:55 ;7.40E-7 ;-4.72 ;0 ;23.57  ;2056-2056 ;7.40E-7 ;-4.72 ;2.002;0.5805;28.81;70.62;306.66;0.840;3.16;2.83;22;7;35;;;23.20;N;3590911;2011 XC2;;;Y;0;;;;;;;;;;;;;;;;;;;15;2461000.5;61000;2025-11-21.0;J2000;348.49;0.348;2461033.57;2025-12-24.0;1.03e+03;0.000334;0.13;2.67;3.48;6.7e-04;3.1e-03;5.5e-05;1.8e-02;1.6e-03;1.3e-02;4.2e+00;4.8e-03;8.0e-04;1.2e+01;2.4e+00;APO;Otto Matic;2011-12-08;2011-12-30;.36613;;;;;;;;;
2016WG;80 ;*    ;2076-06-23 07:10 ;2.64E-6 ;-4.44 ;0 ;26.11  ;2076-2102 ;6.17E-6 ;-4.08 ;1.83;0.7411;0.22;292.84;233.35;0.474;3.19;2.48;21;7;132;;;23.20;N;3763930;2016 WG;;;Y;0;;;;;;;;;;;;;;;;;;;15;2461000.5;61000;2025-11-21.0;J2000;208.60;0.398;2461380.87;2026-12-06.3;904;0.00148;0.576;1.8;3.64;1.8e-04;9.0e-04;9.1e-05;5.4e-05;1.7e-02;1.6e-02;9.7e-01;1.6e-03;2.9e-04;2.7e+00;6.7e-01;APO;Otto Matic;2016-11-04;2016-11-25;.28926;;;;;;;;;
2017FB1;80 ;*    ;2092-03-02 20:35 ;1.57E-9 ;-7.86 ;0 ;24.80  ;2092-2092 ;1.57E-9 ;-7.86 ;2.125;0.7407;5.11;348.86;80.66;0.551;3.70;3.1;51;5;53;;;23.38;N;3771610;2017 FB1;;;Y;0;;;;;;;;;;;;;;;;;;;17;2461000.5;61000;2025-11-21.0;J2000;308.71;0.3181;2461161.72;2026-05-01.2;1.13e+03;0.0104;4.03;1.7;3.3;6.6e-05;7.0e-04;4.2e-05;2.7e-04;2.8e-03;1.2e-02;1.1e-01;1.2e-03;1.6e-04;4.3e-01;5.6e-01;APO;Otto Matic;2017-03-04;2017-04-24;.53159;;;;;;;;;
2025HT6;80 ;*    ;2124-12-31 12:51 ;7.09E-9 ;-7.74 ;0 ;13.63  ;2124-2124 ;7.09E-9 ;-7.74 ;1.399;0.3574;0.99;107.06;39.06;0.899;1.90;1.65;38;6;85;;;23.41;N;54527895;2025 HT6;;;Y;0;;;;;;;;;;;;;;;;;0.51;;20;2461000.5;61000;2025-11-21.0;J2000;162.37;0.5959;2460728.04;2025-02-21.5;604;0.0025;0.975;3.12;4.69;5.7e-05;9.9e-05;1.6e-05;1.7e-04;2.7e-03;2.4e-03;1.8e-02;1.3e-04;6.3e-05;7.5e-04;6.4e-02;APO;Otto Matic;2025-04-27;2025-06-04;.45637;;;;;;;;;
2008KN11;80 ;*    ;2046-06-20 19:10 ;2.12E-8 ;-6.41 ;0 ;17.78  ;2045-2046 ;2.19E-8 ;-6.40 ;1.708;0.5290;5.27;89.33;246.09;0.805;2.61;2.23;22;7;132;;;23.20;N;3412932;2008 KN11;;;Y;0;;;;;;;;;;;;;;;;;;;25;2461000.5;61000;2025-11-21.0;J2000;266.20;0.4414;2461212.99;2026-06-21.4;816;0.000985;0.383;2.78;4.01;1.7e-04;4.4e-04;9.1e-05;2.0e-03;3.1e-03;8.7e-03;1.7e+00;6.7e-04;1.7e-04;4.0e+00;3.2e-01;APO;Otto Matic;2008-05-30;2008-06-21;.47025;;;;;;;;;
2020UL3;80 ;*    ;2124-11-14 15:27 ;2.00E-5 ;-4.13 ;0 ;15.13  ;2122-2124 ;2.40E-5 ;-4.05 ;1.207;0.3226;10.39;51.67;72.25;0.818;1.60;1.33;3190;0;244;4;1;23.22;N;54075983;2020 UL3;;;Y;0;;;;;;;;;;;;;;;;;0.52;;44;2461000.5;61000;2025-11-21.0;J2000;236.93;0.7431;2461166.13;2026-05-05.6;484;0.00263;1.02;3.51;5.21;2.1e-08;4.7e-09;2.5e-08;3.0e-06;2.6e-06;4.2e-06;1.5e-06;6.2e-09;4.3e-09;2.9e-06;2.8e-06;APO;Otto Matic;2016-09-25;2025-06-20;.37034;;;;-1.7e-13;3.6e-14;;;;
2022OK5;80 ;*    ;2120-08-02 16:58 ;9.94E-8 ;-6.19 ;0 ;21.50  ;2120-2120 ;9.94E-8 ;-6.19 ;1.155;0.3836;28.78;129.49;273.92;0.712;1.60;1.24;4;7;178;;;23.25;N;54292690;2022 OK5;;;Y;0;;;;;;;;;;;;;;;;;0.46;;5;2461000.5;61000;2025-11-21.0;J2000;186.31;0.7936;2461219.37;2026-06-27.8;454;0.00321;1.25;3.97;5.27;3.7e-04;6.2e-04;4.8e-05;2.6e-02;1.2e-03;3.3e-02;7.0e-01;8.5e-04;6.3e-04;1.1e+00;3.6e-01;APO;Otto Matic;2022-07-30;2022-08-03;.40505;;;;;;;;;
2002RB182;80 ;*    ;2110-09-27 05:18 ;1.45E-6 ;-4.94 ;0 ;18.62  ;2055-2120 ;6.37E-6 ;-4.26 ;2.545;0.6504;0.23;165.51;254.30;0.890;4.20;4.06;2;9;14;;;23.10;N;3136730;2002 RB182;;;Y;0;;;;;;;;;;;;;;;;;;;JPL 10;2452532.5;52532;2002-09-15.0;J2000;347.43;0.2427;2452584.27;2002-11-05.7;1.48e+03;0.00204;0.793;1.18;3.11;5.5e-03;3.9e-02;5.8e-04;1.8e-03;3.8e-02;8.6e-02;3.1e-01;6.4e-02;5.6e-03;9.5e-02;3.4e+01;APO;Otto Matic;2002-09-14;2002-09-16;.87862;;;;;;;;;
2017FO63;80 ;*    ;2097-11-13 18:29 ;2.26E-6 ;-4.60 ;0 ;31.34  ;2097-2108 ;2.27E-6 ;-4.60 ;2.37;0.8434;2.11;254.68;43.32;0.371;4.37;3.65;10;8;61;;;23.44;N;3771791;2017 FO63;;;Y;0;;;;;;;;;;;;;;;;;;;JPL 13;2457837.5;57837;2017-03-25.0;J2000;347.29;0.2702;2457884.52;2017-05-11.0;1.33e+03;0.0156;6.06;0.897;2.92;1.0e-03;1.3e-02;5.0e-04;2.1e-03;7.7e-02;6.9e-02;1.1e-01;2.3e-02;2.1e-03;4.3e-02;1.1e+01;APO;Otto Matic;2017-03-21;2017-03-31;.35389;;;;;;;;;
2008FF5;80 ;*    ;2060-03-27 18:06 ;1.93E-6 ;-4.02 ;0 ;41.02  ;2060-2064 ;1.93E-6 ;-4.02 ;2.272;0.9650;2.62;15.32;19.92;0.080;4.46;3.42;11;9;49;;;23.10;N;3407483;2008 FF5;;;Y;0;;;;;;;;;;;;;;;;;;;JPL 16;2454557.5;54557;2008-04-01.0;J2000;12.46;0.2878;2454514.21;2008-02-17.7;1.25e+03;0.00724;2.82;0.994;2.64;6.7e-04;2.5e-02;6.6e-04;1.9e-02;3.4e-02;3.6e-02;2.2e-01;4.9e-02;4.7e-03;6.0e-02;2.0e+01;APO;Otto Matic;2008-03-28;2008-04-08;.71434;;;;;;;;;
2005SP1;80 ;*    ;2118-09-15 22:43 ;1.24E-8 ;-7.19 ;0 ;19.78  ;2118-2118 ;1.24E-8 ;-7.19 ;2.377;0.6680;5.98;180.19;109.64;0.789;3.97;3.67;20;8;116;;;23.23;N;3291100;2005 SP1;;;Y;0;;;;;;;;;;;;;;;;;;;JPL 20;2453643.5;53643;2005-09-30.0;J2000;14.91;0.2689;2453588.07;2005-08-05.5;1.34e+03;0.0141;5.5;1.33;3.19;8.1e-04;5.3e-03;1.6e-04;5.7e-03;2.4e-04;1.3e-03;5.4e-02;8.8e-03;9.0e-04;1.6e-02;4.5e+00;APO;Otto Matic;2005-09-23;2005-10-13;.46871;;;;;;;;;
2022CE5;80 ;*    ;2111-11-12 05:10 ;2.43E-8 ;-6.38 ;0 ;37.31  ;2103-2115 ;4.06E-8 ;-6.17 ;2.576;0.9139;8.44;93.92;179.06;0.222;4.93;4.13;4;9;28;;;23.23;N;54246388;2022 CE5;;;Y;0;;;;;;;;;;;;;;;;;0.19;;JPL 3;2459620.5;59620;2022-02-10.0;J2000;349.55;0.2384;2459664.35;2022-03-25.8;1.51e+03;0.112;43.6;0.219;2.58;3.5e-03;7.9e-02;2.1e-03;1.1e-01;4.7e-01;3.8e-01;5.2e-01;1.5e-01;1.1e-02;1.8e-01;7.0e+01;APO;Otto Matic;2022-02-08;2022-02-12;.3491;;;;;;;;;
2024DB1;80 ;*    ;2090-02-13 17:00 ;3.03E-7 ;-5.41 ;0 ;26.02  ;2067-2109 ;4.08E-7 ;-5.26 ;2.536;0.7634;2.99;338.39;72.85;0.600;4.47;4.04;12;9;31;;;23.29;N;54427947;2024 DB1;;;Y;0;;;;;;;;;;;;;;;;;0.33;;JPL 4;2460359.5;60359;2024-02-19.0;J2000;15.19;0.2441;2460297.25;2023-12-18.7;1.47e+03;0.0125;4.85;0.991;2.95;4.1e-03;3.7e-02;1.6e-03;2.2e-02;1.0e-02;2.1e-02;3.6e-01;6.5e-02;5.4e-03;1.0e-01;3.2e+01;APO;Otto Matic;2024-02-18;2024-03-01;.46397;;;;;;;;;
2022CS7;9 ;*    ;2114-02-18 18:10 ;1.52E-11 ;-12.64 ;0 ;13.74  ;2114-2114 ;1.52E-11 ;-12.64 ;2.067;0.5224;0.29;97.98;27.26;0.987;3.15;2.97;5;7;11;;;27.98;N;54248003;2022 CS7;;;Y;0;;;;;;;;;;;;;;;;;0.25;;1;2461000.5;61000;2025-11-21.0;J2000;101.73;0.3317;2460693.81;2025-01-18.3;1.09e+03;0.00313;1.22;1.95;3.59;2.8e-04;1.1e-03;5.5e-05;1.7e-04;1.2e-02;3.2e-02;6.5e-01;1.7e-03;2.6e-04;1.7e+00;8.7e-01;APO;Otto Matic;2022-02-04;2022-02-09;.3928;;;;;;;;;
2022UO28;9 ;*    ;2089-10-28 11:28 ;2.43E-4 ;-5.18 ;0 ;16.54  ;2087-2096 ;2.62E-4 ;-5.15 ;1.485;0.4437;6.93;215.27;116.00;0.826;2.14;1.81;3;7;15;;;27.95;N;54323522;2022 UO28;;;Y;0;;;;;;;;;;;;;;;;;0.23;;1;2461000.5;61000;2025-11-21.0;J2000;274.39;0.5445;2461157.74;2026-04-27.2;661;0.00168;0.654;3.25;4.45;5.5e-04;1.2e-03;1.5e-04;7.0e-03;3.1e-04;8.6e-04;7.8e-01;1.7e-03;6.6e-04;1.6e+00;8.0e-01;APO;Otto Matic;2022-10-29;2022-11-01;.54389;;;;;;;;;
2009YR;9 ;*    ;2060-09-20 03:49 ;4.20E-6 ;-6.91 ;0 ;11.60  ;2060-2115 ;1.20E-5 ;-6.53 ;0.9419;0.1101;0.70;87.20;128.05;0.838;1.05;0.914;6;6;29;;;28.00;N;3483886;2009 YR;;;Y;0;;;;;;;;;;;;;;;;;;;10;2461000.5;61000;2025-11-21.0;J2000;29.77;1.078;2460972.88;2025-10-24.3;334;0.00185;0.721;3.92;6.37;8.1e-05;8.5e-06;8.4e-05;7.3e-04;3.8e-04;4.1e-03;4.2e-01;9.4e-06;1.5e-05;3.9e-01;4.5e-03;ATE;Otto Matic;2009-12-19;2009-12-25;.49695;;;;;;;;;
2012TP20;9 ;*    ;2079-10-02 13:01 ;2.03E-7 ;-8.25 ;0 ;13.36  ;2064-2102 ;2.95E-7 ;-8.04 ;1.387;0.3264;0.66;207.73;117.72;0.934;1.84;1.63;8;7;29;;;27.80;N;3609843;2012 TP20;;;Y;0;;;;;;;;;;;;;;;;;;;10;2461000.5;61000;2025-11-21.0;J2000;36.38;0.6034;2460940.20;2025-09-21.6;597;0.00375;1.46;3.48;4.73;3.5e-04;7.9e-04;4.5e-05;5.2e-03;1.5e-01;1.4e-01;2.4e+00;1.0e-03;5.1e-04;3.9e+00;5.1e-01;APO;Otto Matic;2012-10-08;2012-10-16;.44144;;;;;;;;;
2018NJ;9 ;*    ;2083-07-10 01:19 ;7.57E-5 ;-5.70 ;0 ;12.62  ;2083-2119 ;1.43E-4 ;-5.43 ;1.539;0.3449;4.68;107.72;192.92;1.008;2.07;1.91;38;5;41;;;28.02;N;3825525;2018 NJ;;;Y;0;;;;;;;;;;;;;;;;;;;10;2461000.5;61000;2025-11-21.0;J2000;302.71;0.516;2461111.51;2026-03-12.0;698;0.00239;0.932;3.15;4.4;1.6e-05;3.8e-05;4.7e-07;1.7e-04;2.9e-05;2.6e-05;5.1e-02;5.1e-05;1.9e-05;1.0e-01;2.6e-02;APO;Otto Matic;2018-07-03;2018-08-10;.52276;;;;;;;;;
2020WD;9 ;*    ;2085-09-30 10:19 ;4.80E-5 ;-6.13 ;0 ;12.55  ;2055-2120 ;1.02E-4 ;-5.85 ;1.599;0.3841;0.52;196.38;192.69;0.985;2.21;2.02;24;7;34;;;28.21;N;54088803;2020 WD;;;Y;0;;;;;;;;;;;;;;;;;0.41;;10;2461000.5;61000;2025-11-21.0;J2000;187.33;0.4873;2461354.83;2026-11-10.3;739;0.00111;0.43;3.23;4.28;9.4e-04;2.8e-03;2.2e-04;1.2e-01;6.9e+00;7.1e+00;1.4e+00;3.9e-03;1.3e-03;3.7e+00;1.9e+00;APO;Otto Matic;2020-11-16;2020-12-10;.57858;;;;;;;;;
2024RQ5;9 ;*    ;2104-01-09 16:51 ;7.90E-9 ;-9.85 ;0 ;12.53  ;2104-2104 ;7.90E-9 ;-9.85 ;1.211;0.2446;1.15;173.43;236.84;0.915;1.51;1.33;10;6;76;;;28.04;N;54469017;2024 RQ5;;;Y;0;;;;;;;;;;;;;;;;;0.31;;10;2461000.5;61000;2025-11-21.0;J2000;283.22;0.7398;2461104.29;2026-03-04.7;487;0.000231;0.0898;3.84;5.23;5.3e-05;7.5e-05;7.1e-06;1.7e-04;9.1e-05;3.0e-03;2.4e-02;9.4e-05;6.9e-05;4.1e-02;4.5e-02;APO;Otto Matic;2024-09-05;2024-09-15;.34469;;;;;;;;;
2010CK19;9 ;*    ;2116-08-19 13:35 ;7.64E-7 ;-7.96 ;0 ;12.25  ;2089-2122 ;2.53E-6 ;-7.38 ;0.9869;0.1500;2.26;328.50;278.97;0.839;1.13;0.98;12;5;35;;;27.90;N;3508116;2010 CK19;;;Y;0;;;;;;;;;;;;;;;;;;;11;2461000.5;61000;2025-11-21.0;J2000;304.26;1.005;2461055.94;2026-01-15.4;358;0.000284;0.11;3.86;6.13;7.8e-05;4.5e-05;3.9e-05;9.4e-04;9.7e-04;8.8e-03;3.7e-01;5.2e-05;6.9e-05;3.7e-01;2.5e-02;ATE;Otto Matic;2010-02-04;2010-02-16;.28056;;;;;;;;;
2020VO1;9 ;*    ;2085-11-07 20:44 ;3.28E-5 ;-6.15 ;0 ;13.56  ;2068-2121 ;8.10E-5 ;-5.82 ;1.041;0.2348;3.37;225.75;87.12;0.797;1.29;1.06;13;6;67;;;28.00;N;54087577;2020 VO1;;;Y;0;;;;;;;;;;;;;;;;;0.35;;11;2461000.5;61000;2025-11-21.0;J2000;331.96;0.9277;2461030.72;2025-12-21.2;388;0.0011;0.429;3.93;5.87;1.1e-04;5.1e-05;7.8e-05;1.6e-03;1.4e-05;6.6e-04;1.4e-01;6.3e-05;6.8e-05;1.5e-01;2.8e-02;APO;Otto Matic;2020-11-08;2020-11-21;.52137;;;;;;;;;
2023KT2;9 ;*    ;2101-05-13 16:53 ;5.01E-7 ;-8.18 ;0 ;11.70  ;2101-2101 ;5.01E-7 ;-8.18 ;0.9104;0.1452;3.51;236.30;214.99;0.778;1.04;0.869;22;5;64;;;28.14;N;54359844;2023 KT2;;;Y;0;;;;;;;;;;;;;;;;;0.41;;11;2461000.5;61000;2025-11-21.0;J2000;96.64;1.135;2460915.33;2025-08-27.8;317;0.000816;0.318;4.05;6.54;2.5e-05;1.5e-05;3.6e-05;7.6e-04;4.0e-04;5.3e-04;2.4e-02;1.7e-05;2.8e-05;1.9e-02;7.7e-03;ATE;Otto Matic;2023-05-22;2023-06-13;.64399;;;;;;;;;
2020BH;9 ;*    ;2107-01-03 00:44 ;1.10E-5 ;-6.97 ;0 ;11.59  ;2104-2107 ;1.11E-5 ;-6.96 ;1.301;0.2423;0.60;106.94;354.34;0.986;1.62;1.48;44;5;72;;;28.26;N;3986725;2020 BH;;;Y;0;;;;;;;;;;;;;;;;;0.37;;12;2461000.5;61000;2025-11-21.0;J2000;344.98;0.6638;2461023.13;2025-12-13.6;542;0.00272;1.06;3.53;4.97;1.2e-05;1.8e-05;1.2e-06;4.1e-05;6.3e-04;1.1e-03;3.7e-02;2.3e-05;1.4e-05;5.7e-02;1.2e-02;APO;Otto Matic;2020-01-12;2020-02-25;.5298;;;;;;;;;
2006SR131;9 ;*    ;2072-09-24 18:10 ;3.97E-6 ;-6.92 ;0 ;14.03  ;2045-2118 ;2.30E-5 ;-6.28 ;1.354;0.3378;0.63;184.75;121.36;0.897;1.81;1.58;7;7;64;;;28.00;N;3345302;2006 SR131;;;Y;0;;;;;;;;;;;;;;;;;;;13;2461000.5;61000;2025-11-21.0;J2000;89.25;0.6253;2460857.76;2025-07-01.2;576;0.000779;0.303;3.43;4.8;9.0e-04;3.3e-03;9.5e-04;1.5e-03;6.4e-02;4.1e-01;6.0e+00;4.4e-03;2.3e-03;9.1e+00;2.1e+00;APO;Otto Matic;2006-09-26;2006-10-03;.52922;;;;;;;;;
2010CS19;9 ;*    ;2104-02-13 15:55 ;9.84E-5 ;-5.79 ;0 ;13.09  ;2104-2116 ;1.02E-4 ;-5.78 ;1.739;0.4406;4.18;143.57;340.55;0.973;2.51;2.29;5;7;42;;;28.00;N;3508125;2010 CS19;;;Y;0;;;;;;;;;;;;;;;;;;;13;2461000.5;61000;2025-11-21.0;J2000;322.27;0.4298;2461088.29;2026-02-16.7;838;0.00125;0.488;2.59;4.03;3.2e-04;9.7e-04;1.9e-05;2.6e-03;2.4e-03;5.5e-04;2.2e+00;1.4e-03;3.6e-04;5.1e+00;7.0e-01;APO;Otto Matic;2010-02-15;2010-02-20;.5319;;;;;;;;;
2016EG28;9 ;*    ;2099-03-04 16:00 ;1.16E-6 ;-7.37 ;0 ;18.45  ;2079-2122 ;1.28E-6 ;-7.34 ;1.809;0.5712;8.11;344.44;112.37;0.776;2.84;2.43;11;7;45;;;27.90;N;3745507;2016 EG28;;;Y;0;;;;;;;;;;;;;;;;;;;13;2461000.5;61000;2025-11-21.0;J2000;14.92;0.4051;2460963.67;2025-10-15.1;889;0.00268;1.04;2.42;3.83;4.8e-04;1.8e-03;1.1e-04;4.7e-03;1.2e-02;1.1e-02;2.1e+00;2.8e-03;6.0e-04;5.2e+00;1.3e+00;APO;Otto Matic;2016-03-05;2016-03-16;.45005;;;;;;;;;
2010RM80;9 ;*    ;2116-09-05 16:42 ;2.83E-6 ;-7.41 ;0 ;12.40  ;2092-2121 ;8.58E-6 ;-6.91 ;1.176;0.1996;2.36;344.93;304.48;0.942;1.41;1.28;8;7;49;;;27.90;N;3545973;2010 RM80;;;Y;0;;;;;;;;;;;;;;;;;;;14;2461000.5;61000;2025-11-21.0;J2000;7.81;0.7725;2460990.39;2025-11-10.8;466;0.00162;0.629;3.71;5.35;1.4e-04;8.4e-05;9.7e-05;1.6e-03;1.4e-02;2.0e-02;9.4e-01;1.0e-04;8.3e-05;1.2e+00;5.0e-02;APO;Otto Matic;2010-09-11;2010-09-19;.57263;;;;;;;;;
2022NX1;9 ;*    ;2075-12-04 18:11 ;4.22E-3 ;-4.10 ;0 ;11.18  ;2075-2122 ;4.22E-3 ;-4.10 ;1.024;0.0245;1.07;274.44;171.46;0.999;1.05;1.04;142;1;172;;;28.07;N;54290244;2022 NX1;;;Y;0;;;;;;;;;;;;;;;;;0.78;;15;2461000.5;61000;2025-11-21.0;J2000;295.49;0.9515;2461068.30;2026-01-27.7;378;0.0148;5.74;3.94;5.97;5.8e-08;7.8e-08;5.4e-08;2.9e-06;1.1e-04;1.3e-04;1.0e-04;8.0e-08;1.1e-07;1.0e-04;4.3e-05;APO;Otto Matic;2022-07-02;2022-11-21;.51814;;;;;;;;;
2016SA2;9 ;*    ;2120-09-25 20:01 ;4.86E-4 ;-5.29 ;0 ;12.33  ;2110-2122 ;1.40E-3 ;-4.82 ;1.176;0.1847;4.76;183.01;134.61;0.959;1.39;1.28;13;5;66;;;28.12;N;3759724;2016 SA2;;;Y;0;;;;;;;;;;;;;;;;;;;16;2461000.5;61000;2025-11-21.0;J2000;94.25;0.7727;2460878.54;2025-07-22.0;466;0.00133;0.518;3.82;5.36;2.9e-05;3.0e-05;9.1e-06;6.3e-04;3.9e-04;3.3e-04;1.2e-01;3.6e-05;3.0e-05;1.5e-01;1.8e-02;APO;Otto Matic;2016-09-26;2016-10-09;.41251;;;;;;;;;
2021BV1;9 ;*    ;2105-01-18 17:16 ;1.78E-8 ;-9.12 ;0 ;24.20  ;2064-2105 ;2.50E-8 ;-8.97 ;1.301;0.5814;21.81;297.75;282.64;0.545;2.06;1.48;3;7;21;;;28.03;N;54106537;2021 BV1;;;Y;0;;;;;;;;;;;;;;;;;0.38;;2;2461000.5;61000;2025-11-21.0;J2000;59.25;0.6643;2460911.30;2025-08-23.8;542;0.00115;0.447;3.17;4.75;3.9e-04;9.2e-04;1.3e-04;1.6e-02;1.7e-04;9.7e-03;1.2e+00;1.4e-03;7.0e-04;1.7e+00;5.7e-01;APO;Otto Matic;2021-01-14;2021-01-17;.55777;;;;;;;;;
2021TH13;9 ;*    ;2114-10-18 08:37 ;1.30E-6 ;-7.76 ;0 ;14.13  ;2096-2119 ;1.72E-6 ;-7.61 ;0.9653;0.2946;4.72;23.85;113.41;0.681;1.25;0.948;8;5;18;;;28.14;N;54209221;2021 TH13;;;Y;0;;;;;;;;;;;;;;;;;0.24;;2;2461000.5;61000;2025-11-21.0;J2000;33.85;1.039;2460967.93;2025-10-19.4;346;0.000448;0.175;3.78;6.21;1.7e-04;1.3e-05;1.5e-04;3.2e-03;5.9e-04;4.2e-03;1.4e-02;1.7e-05;2.1e-05;1.3e-02;7.1e-03;ATE;Otto Matic;2021-10-06;2021-10-14;.56455;;;;;;;;;
2023RY15;9 ;*    ;2107-09-09 20:55 ;1.35E-6 ;-7.55 ;0 ;15.01  ;2092-2112 ;3.15E-6 ;-7.15 ;1.54;0.4085;6.91;165.89;131.19;0.911;2.17;1.91;11;7;18;;;27.98;N;54383809;2023 RY15;;;Y;0;;;;;;;;;;;;;;;;;0.53;;2;2461000.5;61000;2025-11-21.0;J2000;74.49;0.5157;2460856.06;2025-06-29.5;698;0.00128;0.496;3.07;4.37;2.8e-04;6.5e-04;5.4e-05;3.6e-03;1.6e-03;1.3e-03;2.8e-01;9.2e-04;3.3e-04;4.6e-01;4.4e-01;APO;Otto Matic;2023-09-09;2023-09-20;.45082;;;;;;;;;
2024XD11;9 ;*    ;2077-11-29 14:33 ;5.65E-7 ;-7.84 ;0 ;11.68  ;2077-2108 ;5.79E-7 ;-7.83 ;0.8927;0.1257;2.98;69.07;209.89;0.781;1.00;0.843;26;7;18;;;28.09;N;54505727;2024 XD11;;;Y;0;;;;;;;;;;;;;;;;;0.49;;2;2461000.5;61000;2025-11-21.0;J2000;196.59;1.169;2461140.34;2026-04-09.8;308;0.000108;0.0421;4.03;6.65;2.1e-04;1.3e-04;3.0e-04;4.8e-03;7.4e-04;3.6e-04;7.6e-02;1.5e-04;2.6e-04;9.6e-02;6.8e-02;ATE;Otto Matic;2024-12-07;2025-01-02;.3844;;;;;;;;;
2024XK7;9 ;*    ;2122-11-28 13:55 ;1.26E-7 ;-8.70 ;0 ;13.12  ;2122-2122 ;1.26E-7 ;-8.70 ;0.8927;0.2337;3.65;247.17;49.66;0.684;1.10;0.843;5;6;15;;;27.96;N;54504567;2024 XK7;;;Y;0;;;;;;;;;;;;;;;;;0.21;;2;2461000.5;61000;2025-11-21.0;J2000;164.54;1.169;2460859.70;2025-07-03.1;308;0.00223;0.867;4.04;6.63;2.4e-04;5.7e-05;2.6e-04;4.1e-03;5.2e-04;2.0e-03;1.6e-02;7.0e-05;1.1e-04;1.1e-03;3.0e-02;ATE;Otto Matic;2024-12-04;2024-12-09;.47402;;;;;;;;;
2008EA9;9 ;*    ;2081-12-21 08:38 ;1.07E-5 ;-6.60 ;0 ;11.25  ;2068-2121 ;2.89E-5 ;-6.16 ;1.049;0.0740;0.44;124.02;343.73;0.971;1.13;1.07;28;6;54;;;27.70;N;3405189;2008 EA9;;;Y;0;;;;;;;;;;;;;;;;;;;20;2461000.5;61000;2025-11-21.0;J2000;168.58;0.9173;2460816.71;2025-05-21.2;392;0.00332;1.29;3.89;5.86;8.7e-04;1.6e-03;5.5e-04;6.4e-03;1.6e+00;2.1e+00;3.8e+00;1.7e-03;2.1e-03;3.7e+00;8.8e-01;APO;Otto Matic;2008-03-06;2008-04-03;.85497;;;;;;;;;
2018PU23;9 ;*    ;2097-06-13 10:19 ;9.46E-6 ;-6.94 ;0 ;11.32  ;2072-2121 ;2.10E-5 ;-6.54 ;0.9635;0.0841;0.83;144.63;330.08;0.883;1.04;0.946;8;6;16;;;28.10;N;3826850;2018 PU23;;;Y;0;;;;;;;;;;;;;;;;;0.18;;3;2461000.5;61000;2025-11-21.0;J2000;98.43;1.042;2460906.04;2025-08-18.5;345;0.00559;2.18;3.97;6.26;8.7e-05;5.4e-05;1.3e-04;1.1e-03;6.5e-03;1.3e-02;2.2e-01;5.9e-05;8.8e-05;2.0e-01;2.9e-02;ATE;Otto Matic;2018-08-11;2018-08-19;.23037;;;;;;;;;
2018TY4;9 ;*    ;2033-10-05 16:21 ;4.32E-4 ;-4.18 ;0 ;15.45  ;2033-2033 ;4.32E-4 ;-4.18 ;2.411;0.6094;2.71;12.51;329.06;0.942;3.88;3.74;31;7;23;;;28.10;N;3831729;2018 TY4;;;Y;0;;;;;;;;;;;;;;;;;0.35;;3;2461000.5;61000;2025-11-21.0;J2000;331.67;0.2633;2461108.09;2026-03-08.5;1.37e+03;0.000999;0.389;1.53;3.24;5.4e-04;3.2e-03;5.0e-05;1.7e-03;3.3e-04;4.1e-03;1.4e+00;5.2e-03;5.2e-04;5.4e+00;2.7e+00;APO;Otto Matic;2018-10-10;2018-11-10;.33815;;;;;;;;;
2019AH3;9 ;*    ;2060-01-06 05:48 ;1.67E-5 ;-5.89 ;0 ;21.22  ;2060-2068 ;1.69E-5 ;-5.89 ;1.23;0.5646;3.89;285.34;284.71;0.536;1.92;1.36;1;7;21;;;28.22;N;3837610;2019 AH3;;;Y;0;;;;;;;;;;;;;;;;;0.76;;3;2461000.5;61000;2025-11-21.0;J2000;335.93;0.7226;2461033.80;2025-12-24.3;498;0.000641;0.249;3.05;5.03;2.8e-04;4.7e-04;1.4e-04;3.2e-03;7.6e-03;8.1e-03;9.3e-01;7.3e-04;4.1e-04;1.3e+00;2.8e-01;APO;Otto Matic;2019-01-04;2019-01-05;.4463;;;;;;;;;
